split,label,group,grouping,path,sha256,pixel_sha256,width,height,source_url
train,maize_northern_blight,maize_northern_blight:image:e20d6d7c-2508-4a75-9143-5c49d0c02d12___RS_NLB 3604 copy.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e20d6d7c-2508-4a75-9143-5c49d0c02d12___RS_NLB 3604 copy.jpg,c32940e51b08d745cc74bf3e62a21f7a5caeec58e876f0fbd88f6aaddb02068d,9d1853092c45b0765d1a414166df08cef17910f47440d6d7c5db0abd580468c0,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e20d6d7c-2508-4a75-9143-5c49d0c02d12___RS_NLB%203604%20copy.jpg
test,maize_northern_blight,maize_northern_blight:image:e22976d4-ff48-4672-ad70-e17d50b65b1c___RS_NLB 3688.JPG,image_only_provisional,data/multicrop-v1/splits/test/maize_northern_blight/e22976d4-ff48-4672-ad70-e17d50b65b1c___RS_NLB 3688.JPG,00126ef33b1f603fcf705fe5b3d186f7932d2348fe52aca404752233586a86e7,fb0908e786e6e9d6356f8707e43d382673b24480861d8f7f54ed022f6f8c60fd,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e22976d4-ff48-4672-ad70-e17d50b65b1c___RS_NLB%203688.JPG
test,maize_northern_blight,maize_northern_blight:image:e2456029-abe6-4789-a1da-9f1a884c1ab6___RS_NLB 4028.JPG,image_only_provisional,data/multicrop-v1/splits/test/maize_northern_blight/e2456029-abe6-4789-a1da-9f1a884c1ab6___RS_NLB 4028.JPG,8996192fb3c7f5f559705259e28c193cb912fe6d0528789c0b198fefe199b5b8,bd087e030a19f19fb350b51a08e3b97c14461e50519cab6961b5254fca0614bd,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e2456029-abe6-4789-a1da-9f1a884c1ab6___RS_NLB%204028.JPG
train,maize_northern_blight,maize_northern_blight:image:e2d99dbe-c4ff-46d8-8e09-38a19f10d2b5___RS_NLB 3533 copy.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e2d99dbe-c4ff-46d8-8e09-38a19f10d2b5___RS_NLB 3533 copy.jpg,bb0b338c4aa15b644cf1d503588733337c18e1b38ec67cae9c9dc06545d6ef16,ffbcfb5d0381d6a30d89042986b091b5d2977ed7694942a97023c16a8d930d27,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e2d99dbe-c4ff-46d8-8e09-38a19f10d2b5___RS_NLB%203533%20copy.jpg
train,maize_northern_blight,maize_northern_blight:image:e2faa2e3-433a-4ee3-9b64-8de4ad2947e1___RS_NLB 3795.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e2faa2e3-433a-4ee3-9b64-8de4ad2947e1___RS_NLB 3795.JPG,460f30a666c3051947c13e0468d79810a2feb8ab9c9e7530030ff72b7d477d89,7a617c5047b0b469997671b08857df94e774b4367d168fd12cafb6b1c9b359b0,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e2faa2e3-433a-4ee3-9b64-8de4ad2947e1___RS_NLB%203795.JPG
test,maize_northern_blight,maize_northern_blight:image:e2fc31a8-6b0e-4c15-9fba-2024d2295827___RS_NLB 4229.JPG,image_only_provisional,data/multicrop-v1/splits/test/maize_northern_blight/e2fc31a8-6b0e-4c15-9fba-2024d2295827___RS_NLB 4229.JPG,a001bacea996a9347e11c520c19b1a3eaeb64a8d247a38ca69d2b67b2a2254ce,b99afb96fb8dd1eca1bbc9d0f518cf9b7b655fb5e27872d6cc9cfddba272352c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e2fc31a8-6b0e-4c15-9fba-2024d2295827___RS_NLB%204229.JPG
train,maize_northern_blight,maize_northern_blight:image:e379b939-5325-400c-97ea-393159297fc0___RS_NLB 4184.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e379b939-5325-400c-97ea-393159297fc0___RS_NLB 4184.JPG,2d579f3d89c0a6d58cbd836d788c7c83f0b5ebbfae4d6f07530e0a8473de681d,3fa506d86cc8a5ca441f060345bfeafc4a66479bd1075f7ee787a2a738540a04,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e379b939-5325-400c-97ea-393159297fc0___RS_NLB%204184.JPG
train,maize_northern_blight,maize_northern_blight:image:e39b074e-6702-4444-aa07-d5a9b3bd5446___RS_NLB 4002.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e39b074e-6702-4444-aa07-d5a9b3bd5446___RS_NLB 4002.JPG,755fba7776d8feff44fb2914c5004c5fdc1ba9751e52116627512677fa4e7ba8,af2d446130fee3ba8c49d9720799146c38da8afbfe04292f04c6f540fc333dcd,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e39b074e-6702-4444-aa07-d5a9b3bd5446___RS_NLB%204002.JPG
validation,maize_northern_blight,maize_northern_blight:image:e4113b41-f147-44d9-a531-2824bf5cad3c___RS_NLB 4048.JPG,image_only_provisional,data/multicrop-v1/splits/validation/maize_northern_blight/e4113b41-f147-44d9-a531-2824bf5cad3c___RS_NLB 4048.JPG,e64be6f5bbbe45dd3e9c170a0ffe15d57cdde31566f809516ad33719a3a49d5f,4425cb0194dc30dd975cc26ca9d6c7699fe5cf0df86e81e717e11f800b9a58a4,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e4113b41-f147-44d9-a531-2824bf5cad3c___RS_NLB%204048.JPG
test,maize_northern_blight,maize_northern_blight:image:e468a247-3cc3-414b-8d9b-efde65b2aad6___RS_NLB 3937.JPG,image_only_provisional,data/multicrop-v1/splits/test/maize_northern_blight/e468a247-3cc3-414b-8d9b-efde65b2aad6___RS_NLB 3937.JPG,69a6970385907e2cf4b12fab1f54f61c74441f09b3efa5e3895bfb798986a1ce,fe304bcdf9c36ed0ab7c3b807b802f1243515d75afc88eb0e175b6c4f92e5685,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e468a247-3cc3-414b-8d9b-efde65b2aad6___RS_NLB%203937.JPG
test,maize_northern_blight,maize_northern_blight:image:e472dfcf-e2c6-4e5b-9d93-b31921cb5f07___RS_NLB 3974.JPG,image_only_provisional,data/multicrop-v1/splits/test/maize_northern_blight/e472dfcf-e2c6-4e5b-9d93-b31921cb5f07___RS_NLB 3974.JPG,67dddefe7050be07eab8c0d530ef6a837d742999a41b33e5a828042bed69b5ff,dfa20d593af63a56effd7581c60f4b4421b5ef3987b862f4c74b34380ac99bb7,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e472dfcf-e2c6-4e5b-9d93-b31921cb5f07___RS_NLB%203974.JPG
train,maize_northern_blight,maize_northern_blight:image:e4a1bfbf-22a0-4455-98e2-a1bd0a243a94___RS_NLB 3975.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e4a1bfbf-22a0-4455-98e2-a1bd0a243a94___RS_NLB 3975.JPG,03f632e7b2a904878fe460c76dd840761e5768de7e2734256d19b75a47e2aaed,76a3afa98b0ff1edb94744b70fc9ec9b7a434b659f64c70504d3c021f73f9259,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e4a1bfbf-22a0-4455-98e2-a1bd0a243a94___RS_NLB%203975.JPG
train,maize_northern_blight,maize_northern_blight:image:e521bbbd-09cd-4ff3-9060-60491b8128b0___RS_NLB 4005.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e521bbbd-09cd-4ff3-9060-60491b8128b0___RS_NLB 4005.JPG,44dfd6df6e68f495aa039e073a6fcaf38f16bbd2a344144e8ef290848ec26492,1220b1ec58c6153ed6c065fd92de708d512b78ca6b6a5542ab311fbf8526d5c6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e521bbbd-09cd-4ff3-9060-60491b8128b0___RS_NLB%204005.JPG
train,maize_northern_blight,maize_northern_blight:image:e59d2407-e225-47d5-96a7-6cdcc3868499___RS_NLB 4100.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e59d2407-e225-47d5-96a7-6cdcc3868499___RS_NLB 4100.JPG,4c21d10ff5e6494f3a4ca1e50db964f09d236537e7f660f43e856f69e9d449aa,22036e61240c7686ddb681b16e09cd6b48e3707259f5a693ba28ae238ffb343d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e59d2407-e225-47d5-96a7-6cdcc3868499___RS_NLB%204100.JPG
validation,maize_northern_blight,maize_northern_blight:image:e5e4cd23-60b4-4b94-bd47-31495d8e7263___RS_NLB 3514 copy.jpg,image_only_provisional,data/multicrop-v1/splits/validation/maize_northern_blight/e5e4cd23-60b4-4b94-bd47-31495d8e7263___RS_NLB 3514 copy.jpg,1a7baf922273dbfd520ea90c32f27f9d5c47912a6c0d8f66871699e215fa076b,56c948181c9b2c9de9ce21640430a14b90011e975acae59c53e6a4a488710b06,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e5e4cd23-60b4-4b94-bd47-31495d8e7263___RS_NLB%203514%20copy.jpg
train,maize_northern_blight,maize_northern_blight:image:e60c841c-2a10-4a27-a2e9-2604fb9ead83___RS_NLB 4192.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e60c841c-2a10-4a27-a2e9-2604fb9ead83___RS_NLB 4192.JPG,c4e82342ef80571c7b46acede36d436b73b570e80c33da9cd6d2a0e7c97843c8,9e7b21e2095c648dec1bfefc0c1434cf2eaeff3a06f5ebdbbc87cbd19edd4130,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e60c841c-2a10-4a27-a2e9-2604fb9ead83___RS_NLB%204192.JPG
train,maize_northern_blight,maize_northern_blight:image:e617de29-f6fb-4c0b-9995-49127fb4573c___RS_NLB 3601.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e617de29-f6fb-4c0b-9995-49127fb4573c___RS_NLB 3601.JPG,cd7119d358711fe3e76d82c7630c0e70719a2146f016557ea46e36a1a8816a5f,98cbd8dbde2af343864fbf45b91212a9874d93713611c2f0f39bdfbbbfa34749,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e617de29-f6fb-4c0b-9995-49127fb4573c___RS_NLB%203601.JPG
test,maize_northern_blight,maize_northern_blight:image:e63578a0-74d4-4634-b377-aaaf3c135324___RS_NLB 4200.JPG,image_only_provisional,data/multicrop-v1/splits/test/maize_northern_blight/e63578a0-74d4-4634-b377-aaaf3c135324___RS_NLB 4200.JPG,33552cb755b7947738e3db033320906f2d7602df0f6065865d78fe48b4708bb4,e7dc6f417ebd2de6dd61bd5b3a6d7c300ba4ed513feb163754a6ac62d5655b73,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e63578a0-74d4-4634-b377-aaaf3c135324___RS_NLB%204200.JPG
train,maize_northern_blight,maize_northern_blight:image:e6efd4ab-64e8-4001-9665-e177c273ea3f___RS_NLB 3804.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e6efd4ab-64e8-4001-9665-e177c273ea3f___RS_NLB 3804.JPG,b56212de316eca0d6b2688800abe28593c31e9d74f087acfcfb77cfa98f01256,0cbb746f25da4549f24f09ba2ea63810d45104c1c843f8ec6eca4bf1ee1f6a9a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e6efd4ab-64e8-4001-9665-e177c273ea3f___RS_NLB%203804.JPG
train,maize_northern_blight,maize_northern_blight:image:e6f10c6e-9cd7-4ad1-98d8-0fb8038e4c1a___RS_NLB 0820.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e6f10c6e-9cd7-4ad1-98d8-0fb8038e4c1a___RS_NLB 0820.JPG,84fc38fcdd0cfaedc455efb2f22da3eb2780350be750b16375e4d2a19502f61e,ba0d6c54dfe54b766fba44f4f7cb5f2cb58231e80d2ef7ccd78ac8b851e3d1f6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e6f10c6e-9cd7-4ad1-98d8-0fb8038e4c1a___RS_NLB%200820.JPG
train,maize_northern_blight,maize_northern_blight:image:e7510f80-69fa-49d3-b6c5-037a43c0622a___RS_NLB 3570.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e7510f80-69fa-49d3-b6c5-037a43c0622a___RS_NLB 3570.JPG,4a4e59a8d8f9c7eb0c551976b53dbe5f3fe2946398c8dc361aa7e864fd7f5615,3f4787900831a1624a68bdab2c7090815b5df719482852a3a72d0a3d4ba25783,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e7510f80-69fa-49d3-b6c5-037a43c0622a___RS_NLB%203570.JPG
train,maize_northern_blight,maize_northern_blight:image:e76e03e7-ee83-4c2e-9780-188e6fde75a1___RS_NLB 4007.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e76e03e7-ee83-4c2e-9780-188e6fde75a1___RS_NLB 4007.JPG,67103f60e5161f55ac275147fd66217c4a3b5942730447fe85bf4304e1ae5fce,699af6e74a6448015dbce04bd78f682f92dd0d082e2bb12a3be3d7a761436a2a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e76e03e7-ee83-4c2e-9780-188e6fde75a1___RS_NLB%204007.JPG
train,maize_northern_blight,maize_northern_blight:image:e7f21b10-34e7-408e-a434-2b5d9e5e4eeb___RS_NLB 0761.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e7f21b10-34e7-408e-a434-2b5d9e5e4eeb___RS_NLB 0761.JPG,7cbedde6f503f8ea65ac4d98e13313153d9d9f0f2ae232f3e191ca61419744eb,864327c51df6b9a554623e030324ccc09e5bf4deb6c48247f1f508979979926a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e7f21b10-34e7-408e-a434-2b5d9e5e4eeb___RS_NLB%200761.JPG
train,maize_northern_blight,maize_northern_blight:image:e8527ec9-d83a-49c6-b0ed-1833e6350e23___RS_NLB 3796.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e8527ec9-d83a-49c6-b0ed-1833e6350e23___RS_NLB 3796.JPG,3a4c7f3fe4fce5cb01a5af2dfb237e909e38b3560f713ce3496896ca156de7b4,9f94a004b5b82adb8eb4afb415a613642e10af595257a4abd6ea45d46eac41df,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e8527ec9-d83a-49c6-b0ed-1833e6350e23___RS_NLB%203796.JPG
test,maize_northern_blight,maize_northern_blight:image:e863323a-5d81-42c8-8503-dbdb00452e59___RS_NLB 3554.JPG,image_only_provisional,data/multicrop-v1/splits/test/maize_northern_blight/e863323a-5d81-42c8-8503-dbdb00452e59___RS_NLB 3554.JPG,f06317144ac6152473fb5b7e7c14ed4bd96b676ff2d1098a9c22bbe382f36153,8ae370830d89620875d177bb0cefe944a1e846aa9403043b3ca0d21240131864,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e863323a-5d81-42c8-8503-dbdb00452e59___RS_NLB%203554.JPG
train,maize_northern_blight,maize_northern_blight:image:e8fe9001-df63-40de-bc41-fc250863a705___RS_NLB 4205.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e8fe9001-df63-40de-bc41-fc250863a705___RS_NLB 4205.JPG,bfe59c7ffee3e97992df70508524beb0cac2723cae9b6f2e82028db838951cb0,cb9ffeced38bfbaade15c5ed9871f794045ebe1ccc4670449099df6924035cca,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e8fe9001-df63-40de-bc41-fc250863a705___RS_NLB%204205.JPG
train,maize_northern_blight,maize_northern_blight:image:e941ff1a-22c8-42ef-8ccb-bc5899e6764b___RS_NLB 3802.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e941ff1a-22c8-42ef-8ccb-bc5899e6764b___RS_NLB 3802.JPG,01c98955fb4e8d0f63048ba4c86dc141eacdaa5378c0f673fe57862473490ffa,7f1e1f72c58e7e7a669fa617ed5e4c7ba2b3b98a52697a7da7884d424017e98c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e941ff1a-22c8-42ef-8ccb-bc5899e6764b___RS_NLB%203802.JPG
validation,maize_northern_blight,maize_northern_blight:image:e949a093-bf0c-4456-a15b-5c67a02480b1___RS_NLB 4096.JPG,image_only_provisional,data/multicrop-v1/splits/validation/maize_northern_blight/e949a093-bf0c-4456-a15b-5c67a02480b1___RS_NLB 4096.JPG,ae4ab3d66a430dcbf46d0a7e7767da39d4245d74be53bd1a628f81ffe4a0b3f2,34409da4960c3bafd9eb2df7e7533bfbd8b99fecec82c4a35f41fa8d0b282aae,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e949a093-bf0c-4456-a15b-5c67a02480b1___RS_NLB%204096.JPG
train,maize_northern_blight,maize_northern_blight:image:e9922bf3-c8dc-460b-bb52-65bba02ff618___RS_NLB 3478.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e9922bf3-c8dc-460b-bb52-65bba02ff618___RS_NLB 3478.JPG,686dfa96f95cceae2eb740033584a1b7d9c76d3d02e47bf5f840e6d1ce6d2d5a,1362d2505d25fae913aaceff26555c826445e4eb65b36222feb410e3e943daf6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e9922bf3-c8dc-460b-bb52-65bba02ff618___RS_NLB%203478.JPG
validation,maize_northern_blight,maize_northern_blight:image:e9b6bee3-c097-4823-b057-c7ed167f072c___RS_NLB 4151.JPG,image_only_provisional,data/multicrop-v1/splits/validation/maize_northern_blight/e9b6bee3-c097-4823-b057-c7ed167f072c___RS_NLB 4151.JPG,1042f405376c7b6d773e27a4ded85d5c555d69ce76b03d83bd9c1fbfbc973daf,1343fed09e8c7ba5356e80e6edc10df6dfb4f57797466cee4b0f2d379701161a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e9b6bee3-c097-4823-b057-c7ed167f072c___RS_NLB%204151.JPG
train,maize_northern_blight,maize_northern_blight:image:e9c01f8e-6d45-4243-b274-6036ab3e5529___RS_NLB 0774.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e9c01f8e-6d45-4243-b274-6036ab3e5529___RS_NLB 0774.JPG,76b588e778cd04c76c7685528eab6f9040088a44e0686e153dc3d8cbbd9f2c49,9ef398d080a99bf7411ace844cb0ff284112e4b10cebed1e9615e1ce07490b68,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e9c01f8e-6d45-4243-b274-6036ab3e5529___RS_NLB%200774.JPG
validation,maize_northern_blight,maize_northern_blight:image:e9c3b693-1824-41bb-803c-2730cd06f9e5___RS_NLB 4152.JPG,image_only_provisional,data/multicrop-v1/splits/validation/maize_northern_blight/e9c3b693-1824-41bb-803c-2730cd06f9e5___RS_NLB 4152.JPG,9b24842815bb1b1c6ebbbf70d56ea2c9fbb9bf67d014e440eb55dc0217dfee5b,c547809d2bce96a692c8e5df4d7907c5fee7eb89dd81ed1659727829abea2c2e,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e9c3b693-1824-41bb-803c-2730cd06f9e5___RS_NLB%204152.JPG
train,maize_northern_blight,maize_northern_blight:image:e9d3e128-7cbe-4b6e-b2b7-08f90fe5cc99___RS_NLB 4276.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/e9d3e128-7cbe-4b6e-b2b7-08f90fe5cc99___RS_NLB 4276.JPG,acacf7f31b5a0bef8a538871fcf9c7ced0ce138ccb4ef49bbb8190ed797aa70c,a28f0d11babc0d27ce0485b88fddb65fc5f94179b7078ddeaba3b37639666ce7,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/e9d3e128-7cbe-4b6e-b2b7-08f90fe5cc99___RS_NLB%204276.JPG
train,maize_northern_blight,maize_northern_blight:image:ea41c5a7-8436-4ee5-b528-4c0f5b656e82___RS_NLB 3786.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/ea41c5a7-8436-4ee5-b528-4c0f5b656e82___RS_NLB 3786.JPG,05e1de87057a60d009e24bd596e3f723d0a19d5927213913c3f5aabdb95c762b,53234018b4e53fc6d7e96d09fce10c625959ca7650a0466f23b704bc932af861,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/ea41c5a7-8436-4ee5-b528-4c0f5b656e82___RS_NLB%203786.JPG
train,maize_northern_blight,maize_northern_blight:image:ea5341a5-d8b9-4e96-a3c8-7785e02d0341___RS_NLB 3816.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/ea5341a5-d8b9-4e96-a3c8-7785e02d0341___RS_NLB 3816.JPG,8e91149a3d5b94240c36dd2797a413fdecfde57a2aacfd710db256f10d494191,f7af166eecc975bc4f612d356de0245594fc38f5b4d8382e4a2ce7bc114b12ab,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/ea5341a5-d8b9-4e96-a3c8-7785e02d0341___RS_NLB%203816.JPG
train,maize_northern_blight,maize_northern_blight:image:ea9ba5b2-e8e7-48c8-ac16-d594a9e5cc51___RS_NLB  4443 copy 2.jpg,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/ea9ba5b2-e8e7-48c8-ac16-d594a9e5cc51___RS_NLB  4443 copy 2.jpg,44c3d69f3639c4907edd464d995b9e083f4ea2c5cbb5d502a8db9b74d5f5d238,69ef7cc48e9ac1ca1efd463b19aa3327f3a031c531792a467b47658563199eb7,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/ea9ba5b2-e8e7-48c8-ac16-d594a9e5cc51___RS_NLB%20%204443%20copy%202.jpg
train,maize_northern_blight,maize_northern_blight:image:eac45516-3f72-4dac-bf0f-566a663c1409___RS_NLB 3580.JPG,image_only_provisional,data/multicrop-v1/splits/train/maize_northern_blight/eac45516-3f72-4dac-bf0f-566a663c1409___RS_NLB 3580.JPG,af9fcdb4784a8b00e14c910e5ac505d873aed768cd2ca1c00929a1f51e883d6a,382c31e16a623a4aaa8f626f38c76cc67de983ecba52b1fc459d187e8ba35323,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/eac45516-3f72-4dac-bf0f-566a663c1409___RS_NLB%203580.JPG
validation,maize_northern_blight,maize_northern_blight:image:eaf93f13-37be-489a-9405-b7602bf59f8a___RS_NLB 3963 copy.jpg,image_only_provisional,data/multicrop-v1/splits/validation/maize_northern_blight/eaf93f13-37be-489a-9405-b7602bf59f8a___RS_NLB 3963 copy.jpg,2395c8e99b7f3171819bd090fea375f5cbfd9efbadcce2f99203b0c0a3e031df,c7aa94f84bd18600725b02fda3c631110bee9fdcceb016961d565f100aeff4b7,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Corn_%28maize%29___Northern_Leaf_Blight/eaf93f13-37be-489a-9405-b7602bf59f8a___RS_NLB%203963%20copy.jpg
