split,label,group,path,sha256,pixel_sha256,width,height,source_url
train,healthy,healthy:123.0,data/splits/train/healthy/02b4afdf-e1de-4c0e-a38d-3f19afeb9ea9___RS_HL 0493.JPG,a265d004dc70a08b1668b7267452e7a55a7af2cf0bb62217b6a890d3460d78b9,caaa7134a3febdb1575bb46ccaef81a41c2b9c985a914dcb48f0b460aeb55f97,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/02b4afdf-e1de-4c0e-a38d-3f19afeb9ea9___RS_HL%200493.JPG
train,healthy,healthy:112.0,data/splits/train/healthy/02d94768-da6d-4c1a-b8b3-fa2e5a2fcd4d___RS_HL 0449.JPG,030926923b2fdb07125ce0f65c0aff587c0a8a7a25cce10f7389bfd275f62502,616c54a3b6861f78f7a6ebfb5a7132a1879e7ccf33aa3b9565145ca756a6f27c,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/02d94768-da6d-4c1a-b8b3-fa2e5a2fcd4d___RS_HL%200449.JPG
train,healthy,healthy:153.0,data/splits/train/healthy/0326b4b6-0f25-47af-bfd9-d8fec314a4f5___RS_HL 0621.JPG,226e4e50e6cbd922185c205f834fce18970df57708ae92971b56d93bb5c5fb9b,7408f353aab7143f83be482b541781798c1d5005fa66cb2b504c69bad4f9eadd,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0326b4b6-0f25-47af-bfd9-d8fec314a4f5___RS_HL%200621.JPG
test,healthy,healthy:98.0,data/splits/test/healthy/0372686b-04b2-4a25-98da-5801747fa1af___RS_HL 0391.JPG,1b834f5aa5a0e8fac98d5426fda068b23aaa2b37dc7fb102eaa4def15bf00ee7,faa0d67173b97257a7adb5882b8a84dd5db5ddb41f4fefc78091a00f70d31d87,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0372686b-04b2-4a25-98da-5801747fa1af___RS_HL%200391.JPG
train,healthy,healthy:237.0,data/splits/train/healthy/03bc8804-bc25-4930-b9bf-35c35920dc3f___RS_HL 9940.JPG,ce965f4bc488a92db28c00ea8e75b6c227356ef89cb26e1cf850da9596ff5ebb,ff0bacac7d6f2d4305024ac958a1e56839a3cff578fe624131909ca42f664681,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/03bc8804-bc25-4930-b9bf-35c35920dc3f___RS_HL%209940.JPG
train,healthy,healthy:69.0,data/splits/train/healthy/04141939-3a8c-47b2-a582-e8371ccc120f___RS_HL 0275.JPG,53c8ec2ceb1f56893eba26c379004551b8f4d26110bf849a81f4fea60ea35fb9,d67daa99d1c9af7d15988dfaa859f858575fe9faebeb1a93c1b786fd0ec59857,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/04141939-3a8c-47b2-a582-e8371ccc120f___RS_HL%200275.JPG
train,healthy,healthy:64.0,data/splits/train/healthy/042d59c2-2fd8-45c2-91bb-c0a05dd07f30___RS_HL 0257.JPG,c73252be29fa6e9795633704b38c6723007ae5b6fa6772030569970fbb6e46fe,19f10dc03001b0241b4d221de2d445325ec830df48671fc5e363df3e59a25d93,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/042d59c2-2fd8-45c2-91bb-c0a05dd07f30___RS_HL%200257.JPG
validation,healthy,healthy:175.0,data/splits/validation/healthy/04c78dad-c1eb-4a1b-bfeb-da4c7cc528e1___RS_HL 9688.JPG,b10d150a0c138ded64b359d089a5246e36815ca0d7c6a69f4aac1f10d0cfd0ca,9441cc3a40cc9ed8a1428785218e9527eab46af55c1c050d005c5c91d103c9f1,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/04c78dad-c1eb-4a1b-bfeb-da4c7cc528e1___RS_HL%209688.JPG
test,healthy,healthy:129.0,data/splits/test/healthy/04dec2d5-560b-4f34-a4a1-36b034031e4d___RS_HL 0516.JPG,577830c97da8c8790545fb4a07611a61260badedd736f73feedb3f6432cd49d1,5b71de257182f3ee979604d2e476aaf739126b7e4e34a9f1105b62e2653e5bea,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/04dec2d5-560b-4f34-a4a1-36b034031e4d___RS_HL%200516.JPG
validation,healthy,healthy:24.0,data/splits/validation/healthy/050e7bff-2f2d-4c92-9422-05ce93f1d5a9___RS_HL 0097.JPG,2fd38c98f71d5a8a592d0b647bd5f1890c464d0a7c69933e99f5dd2ccc523276,213aa66499220be677605f872f82d4621d84299d944c8697c0794acb91d52f6a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/050e7bff-2f2d-4c92-9422-05ce93f1d5a9___RS_HL%200097.JPG
validation,healthy,healthy:127.0,data/splits/validation/healthy/06040967-7b02-43b5-a3fc-4490a9a7ded6___RS_HL 0508.JPG,5890ac4ac717dde3e06b59846f604b2ee75dcd9e761349d2aa6720df10112cf6,4c6415fc202cf26768eee436b604f0064c278469f001a4989d96d0279f9e464b,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/06040967-7b02-43b5-a3fc-4490a9a7ded6___RS_HL%200508.JPG
train,healthy,healthy:119.0,data/splits/train/healthy/061bd6f1-8532-4bc8-977d-bc48ffab4ac3___RS_HL 0476.JPG,b1a2a7646e2bd2075a5649074bce143d2d8eaaf618c730d4f12df38b2e458ac8,4a3b3d4ff3160428aa4d0e5e6f139d4a2fb0d93f68a1f4678bc0bbc4c88c8391,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/061bd6f1-8532-4bc8-977d-bc48ffab4ac3___RS_HL%200476.JPG
train,healthy,healthy:74.0,data/splits/train/healthy/062c4b5a-59d7-4bc8-a1d0-abdeb6fc9c0e___RS_HL 0295.JPG,46e84dee935b957f25665fa67ba2561b20b440d6b34df9d10c6e1cf24a1c8648,9bf56ce5bff3a6ea7c2e85b07952653348bc7e519ff4f4b6bd98d59c149d0795,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/062c4b5a-59d7-4bc8-a1d0-abdeb6fc9c0e___RS_HL%200295.JPG
train,healthy,healthy:35.0,data/splits/train/healthy/065cd824-d515-49f6-a68a-c1b6dd313472___RS_HL 0139.JPG,17b472c29f2ea5ba8cec4c653f28573b04d990c5989e27c61538859fa1196b15,7dbea218f739acdc94b574600b50d1f592c86d0a785c7c75cdf0f7134e57e41a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/065cd824-d515-49f6-a68a-c1b6dd313472___RS_HL%200139.JPG
train,healthy,healthy:97.0,data/splits/train/healthy/06639369-2e38-48cc-a27a-5b90388d227e___RS_HL 0389.JPG,b0139275cff638c9e026c6096a483a7bdd7a30072c3027b742510c10758c3c66,a66ed76cb1996815915323e95dc5eddc059684b5681e22a38396e17d44e0e234,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/06639369-2e38-48cc-a27a-5b90388d227e___RS_HL%200389.JPG
train,healthy,healthy:178.0,data/splits/train/healthy/06d3fe74-beca-4722-ae07-eeb671b82780___RS_HL 9701.JPG,417dd8a928200e4be4ce35e440e7679d9ab773e49e4363b7ce92e741c738f414,01118ca7035a362a038b0578b7969ce6eccadb289991cb6aa258837bc74f85cf,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/06d3fe74-beca-4722-ae07-eeb671b82780___RS_HL%209701.JPG
train,healthy,healthy:153.0,data/splits/train/healthy/06d90ad5-eb13-49aa-ae04-3a4a5454963d___RS_HL 0620.JPG,edf2235b9baa867c74682018d9bf11360eab072c2af718bffc8d05242ed80e5c,663724897cad81ef17fd7038741c3f2acb25581b34df8bddeb0d22b152508735,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/06d90ad5-eb13-49aa-ae04-3a4a5454963d___RS_HL%200620.JPG
train,healthy,healthy:111.0,data/splits/train/healthy/0764cff7-f198-467a-9afd-d9f0c7bcf7c9___RS_HL 0443.JPG,2d8d4bcee0ed10e189479fd1d0ba237b942e760c58ccde0b545b458f8fbd7b49,f290d31de3e7c95631524b7f92d9805b5a769865db2a93e3dfc844a8e2f95546,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0764cff7-f198-467a-9afd-d9f0c7bcf7c9___RS_HL%200443.JPG
train,healthy,healthy:80.0,data/splits/train/healthy/07776423-f0af-455c-a7c1-36215c7e7097___RS_HL 0321.JPG,7bf4b1f5692307449353a7f49e9c28e0ae42581f7142a5a878abe9104fc28923,5c95f32f59784dbec31b43b3adf8e2c862329dc814547763251aa2a29e515b7f,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/07776423-f0af-455c-a7c1-36215c7e7097___RS_HL%200321.JPG
train,healthy,healthy:164.0,data/splits/train/healthy/0782c04b-2a91-4e10-89a7-cf3d3e48be82___RS_HL 9645.JPG,4cabc53b6d620880f986e3cc5fd01acea7279e2fe813eaaa03a863a785c597ee,b06ebba6c5299a7ced99ae59a187b173bf739860ca40f931f48dd5b390f305ca,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0782c04b-2a91-4e10-89a7-cf3d3e48be82___RS_HL%209645.JPG
validation,healthy,healthy:89.0,data/splits/validation/healthy/07b44f68-fa0b-44b5-91cc-c6a7144fcc93___RS_HL 0357.JPG,974a73b456208af3ab3916c0046f63421104d8253ad894de2245331d45332d74,f596f370adda730501e9a26e5e954d5ae6172553bd2f11a7c226b7168be4f797,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/07b44f68-fa0b-44b5-91cc-c6a7144fcc93___RS_HL%200357.JPG
train,healthy,healthy:173.0,data/splits/train/healthy/07c3c887-da7d-4c81-b6ae-fabd1fb0ba5a___RS_HL 9681.JPG,e97c08cdaf81c6167821726c564ebc95ffdd4130e2071e3028cb6ad93f7a2bfd,c7171d5a972f3ae1b8a4f25140ff1a8e5775b321c8dc484b494fb22751d94ae5,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/07c3c887-da7d-4c81-b6ae-fabd1fb0ba5a___RS_HL%209681.JPG
train,healthy,healthy:136.0,data/splits/train/healthy/07cb5416-a029-467f-a306-252c2a64d2e6___RS_HL 0543.JPG,2c33d36b8275281ed694dbbf918f71be042413990661f5f457261a418cc154c4,b0d560d4780ce42530e720450799fb28e77dd49c2f3bc6b4ab5f0b59a3c83c48,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/07cb5416-a029-467f-a306-252c2a64d2e6___RS_HL%200543.JPG
train,healthy,healthy:234.0,data/splits/train/healthy/083426c2-0042-4788-91ea-b7d93395c24a___RS_HL 9929.JPG,ef6a7d407544d581de0a960fa7b4a0269fc210df42da032d58867dcbb8108637,a017e8e9bdb533ead64c35642faf9d72453815d17fbabde0452b9214accaa4c7,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/083426c2-0042-4788-91ea-b7d93395c24a___RS_HL%209929.JPG
train,healthy,healthy:215.0,data/splits/train/healthy/087e3b12-a80b-435f-8973-a3b07888f8b4___RS_HL 9847.JPG,75d04a1ef4857cd5603c740d0b1681e05387ac6753e907d3521cdbb871fd985a,5ec34f27f3d877af6fb3c1a0629889013bb2057bea84fd1a953f6c1de52a66d0,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/087e3b12-a80b-435f-8973-a3b07888f8b4___RS_HL%209847.JPG
train,healthy,healthy:16.0,data/splits/train/healthy/08c1c1e5-bb78-44d5-b46f-a86386c0ef3b___RS_HL 0063.JPG,91e9ef3c91d9af36c2f9d47d74a2a9a55e80bbeb4b729d1a2f88d826cefdb363,5c0cfcfe06ef4ed82e570b0fca28fcc7d10b041bc364090cdbd6efc853af12bf,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/08c1c1e5-bb78-44d5-b46f-a86386c0ef3b___RS_HL%200063.JPG
train,healthy,healthy:65.0,data/splits/train/healthy/0922314c-48ce-4a7b-a042-68fecb43a228___RS_HL 0260.JPG,c276de466c6b7f2282b48e88545c2fd8fb072630c3cf57e6102b5ebf3654f6ba,7a0c7f6855c2cfa15a0d3826854736fb047e532380a8928ac6b8a4a81f91dd07,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0922314c-48ce-4a7b-a042-68fecb43a228___RS_HL%200260.JPG
train,healthy,healthy:29.0,data/splits/train/healthy/0972d906-c7f6-4c30-80f5-6c665ea36770___RS_HL 0115.JPG,3ea1e7730679a7abdbe1c81f99973c5c8f353cd491d19180fd88b01dc8ff1b9c,d8eba41960ad53839ed67a84643f5321851f3651a1c3dbc8e19c4a749de838a6,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0972d906-c7f6-4c30-80f5-6c665ea36770___RS_HL%200115.JPG
train,healthy,healthy:234.0,data/splits/train/healthy/0988fc05-ee41-4e17-9f28-fbdd03266ae6___RS_HL 9928.JPG,57522509b70391ca0325f23975a3c293fef7267717c11059bcbfb32be11d9ad9,af96d57df467efdc8f60f36910fa68578b8edad42b3367798c412d972b6c0eaa,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0988fc05-ee41-4e17-9f28-fbdd03266ae6___RS_HL%209928.JPG
train,healthy,healthy:97.0,data/splits/train/healthy/09e0f4bb-e933-4969-8097-58cf47065790___RS_HL 0387.JPG,4c482958ba55e89962d8f94ff3c33766ce166a3ff1e6db3a5f423e4704136f6c,2933af8ba3c76c62cf630224dd4f5af10ba6d9f633c9b4f620b82f888c8eb761,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/09e0f4bb-e933-4969-8097-58cf47065790___RS_HL%200387.JPG
train,healthy,healthy:139.0,data/splits/train/healthy/0a0d6a11-ddd6-4dac-8469-d5f65af5afca___RS_HL 0555.JPG,95a0ded86b26e6a4fb0bb2f03b4b6637fbf5ddcbec64257adead5ce1e14be56a,e9440ac0eaaee63409733ada6b289759e2fc046f834834d00e4fc4d24d83c622,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0a0d6a11-ddd6-4dac-8469-d5f65af5afca___RS_HL%200555.JPG
validation,healthy,healthy:83.0,data/splits/validation/healthy/0a205a11-1e64-49f7-93c2-ad59312b4f83___RS_HL 0334.JPG,b2f80059eb8ad9b381541e00094157a6953f34105a6839359243665c69d42255,81ec9393a84431ab89d35e3b5ad6f6ccc66cf5d92933834de8638d6b05ef6e66,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0a205a11-1e64-49f7-93c2-ad59312b4f83___RS_HL%200334.JPG
train,healthy,healthy:166.0,data/splits/train/healthy/0a31e630-0d98-416b-b0e4-88a88aad1dc5___RS_HL 9653.JPG,6a07c5f10bdda07fe33a53d08a92f41de2655e016d61ad52761a3700945d3e3e,7fcecfb38707f648b73d352d18cfee50c9ff1616f90ba2274de9aa57c03e2910,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0a31e630-0d98-416b-b0e4-88a88aad1dc5___RS_HL%209653.JPG
train,healthy,healthy:117.0,data/splits/train/healthy/0a86ddc0-4950-4efc-9260-0f16d4db046b___RS_HL 0469.JPG,fb19a0f5d50d7bc5ae9c55f6566e04e175dde1ed84d894e18b408e566eb96b0d,44886774d2a7e122638556f96171bfbc496aaca9a4d5a0f604175a41977501b2,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0a86ddc0-4950-4efc-9260-0f16d4db046b___RS_HL%200469.JPG
test,healthy,healthy:179.0,data/splits/test/healthy/0a9986e6-b629-4ff5-8aab-7488ea9b935b___RS_HL 9704.JPG,354543b0e221b34b46d832e3e947a2c26d2a7cf40cecc6037889a0a47f96be5b,9827f37e6ddb1eccc7d02d74d92375e24dd9b5ae59ca68218b0827b81c5abe0a,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0a9986e6-b629-4ff5-8aab-7488ea9b935b___RS_HL%209704.JPG
train,healthy,healthy:212.0,data/splits/train/healthy/0aacdad5-c9b9-4309-96e3-0797bbed1375___RS_HL 9836.JPG,c30df87e0a7e4aff5faef56526e2697739c3d118499ce5be3c4050d5bb747753,f92430306b59d624bf0d4752801e136674e9699b49f4f621673f02663b91e248,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0aacdad5-c9b9-4309-96e3-0797bbed1375___RS_HL%209836.JPG
test,healthy,healthy:186.0,data/splits/test/healthy/0b5cfce2-38fd-4984-8926-2d2911c48490___RS_HL 9733.JPG,835eccdbcbd7bc06d8070c4a42d36145958e5523d2e5625e9f1fbd0d4d35040e,1b0d3675fec8fd99019507557f397642556380dcb719936a0f33ceefedcb5a7d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0b5cfce2-38fd-4984-8926-2d2911c48490___RS_HL%209733.JPG
test,healthy,healthy:124.0,data/splits/test/healthy/0bfe260c-a71e-474e-bfb1-78f1e5ca5698___RS_HL 0497.JPG,894d590b5380142887094cc4a75a33d6d55326d12e5553b7e9a6adb99338ee27,0a376c0f66da6685918052cfe607d2fb6bbc2b719239ae939b2c708ca81e43c7,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0bfe260c-a71e-474e-bfb1-78f1e5ca5698___RS_HL%200497.JPG
train,healthy,healthy:4.0,data/splits/train/healthy/0c3eaf2d-8203-441d-9248-1c64e00b5b8b___RS_HL 0018.JPG,2fe6f83cd2bc702925fc9449cf23de2f04a149605b2ffbb6f07f45bcdc2e3904,fcbe2f7552052b7c8a837ab0b3a57332957c6422d8a885666743559b9ab76a36,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0c3eaf2d-8203-441d-9248-1c64e00b5b8b___RS_HL%200018.JPG
train,healthy,healthy:197.0,data/splits/train/healthy/0cabff41-b00b-4692-98af-6b8b0aeba7aa___RS_HL 9774.JPG,05dca98b9be0ec33b5f03542b4e870d312646b369e1715ee459c1e839ae7d502,cd017a58c4e8f95d9a41f05d2ace4e420fcaf309d64db3f849adfe8b76a217f1,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0cabff41-b00b-4692-98af-6b8b0aeba7aa___RS_HL%209774.JPG
train,healthy,healthy:86.0,data/splits/train/healthy/0caff918-5807-40f2-b9e4-7dd34a7bab5d___RS_HL 0345.JPG,6e52eb9d7730a586ffd0c88b2ab6b8979c7763963b9c42a316108fa7f8a79ee8,ead4edacffbe8518225598e8893ea733c0b2d4366849c4f30477bc03fa6c5527,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0caff918-5807-40f2-b9e4-7dd34a7bab5d___RS_HL%200345.JPG
train,healthy,healthy:84.0,data/splits/train/healthy/0d2bcda8-8dae-408e-8919-21dfa6cc9eea___RS_HL 0335.JPG,938d655f359d86f0c780df0123826280ef1a43864905e6ea1a1de3fd73e01744,33e908385ef00ac67025c1c3343269a9aed8a08186e01867c1a8fc36c66bb9e4,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0d2bcda8-8dae-408e-8919-21dfa6cc9eea___RS_HL%200335.JPG
test,healthy,healthy:242.0,data/splits/test/healthy/0d3691ab-5413-4313-870e-9e5d2faf33ea___RS_HL 9958.JPG,3a5b06e389aab5c852e77f62ec5e6ee82cabf27fb357d14c1cc145cdd87cc7c9,643899c79b911c1de23ad8d93362b99bcfb47f1e01200eb113a525fb0deba091,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0d3691ab-5413-4313-870e-9e5d2faf33ea___RS_HL%209958.JPG
train,healthy,healthy:189.0,data/splits/train/healthy/0d515778-61ef-4f0b-ab54-75607c80220f___RS_HL 9745.JPG,ca18bf946a1e8821bc483ed7afa73916fd4271d3c646c9e6bcc4fb2d9e04a4ab,a50a48d9589d7005d8cc27e8bfb7ff956220f1b882cc8fa424dfa871d487b9a4,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0d515778-61ef-4f0b-ab54-75607c80220f___RS_HL%209745.JPG
train,healthy,healthy:207.0,data/splits/train/healthy/0d615a38-cfa4-45e4-b1b4-9977220e19ca___RS_HL 9815.JPG,1b11a394032ab2e607b99254c97ad4f17658aad294ac39a51f170ed2d3d9becc,5d3276861f98da83edbd2e26530ea6ce68ef8e60edb8bf80d49c2e95bc189c17,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0d615a38-cfa4-45e4-b1b4-9977220e19ca___RS_HL%209815.JPG
train,healthy,healthy:187.0,data/splits/train/healthy/0d789240-9714-4378-8b63-4afb12ddfa44___RS_HL 9735.JPG,6e3f2a368ce7280d0e038702998c3e31c84fd45461bdf73da5c0f5a4b5ece3ca,40a21a32fef8060852beed1170b16805222606fa1a57f41883ad15c631b3e86d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0d789240-9714-4378-8b63-4afb12ddfa44___RS_HL%209735.JPG
validation,healthy,healthy:77.0,data/splits/validation/healthy/0d91db63-181b-4c3a-939b-181cc812e466___RS_HL 0308.JPG,9b1a69ad1da8951f9b92e4176d7cb6f85f3114320095d8b8a377b77c789588dd,eaa69ce6c25d15e9f9598a7b57df0d3f98e8ca4e3b6bfcddf67c3a57372c4d67,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0d91db63-181b-4c3a-939b-181cc812e466___RS_HL%200308.JPG
test,healthy,healthy:188.0,data/splits/test/healthy/0d932b2a-584e-4971-8590-70c5f0a049cf___RS_HL 9739.JPG,bfc6ba56afd6125245a3612c8339660c2451fef976bcab3d783e8e2f561bb1d4,14b99642c9a0d01a940b8d80d2820587c1da28fecd793a071474d8bbebeda02f,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0d932b2a-584e-4971-8590-70c5f0a049cf___RS_HL%209739.JPG
train,healthy,healthy:78.0,data/splits/train/healthy/0de569a8-21c5-4d22-b9c9-ba0ef0f2b614___RS_HL 0314.JPG,8d67cfa91ef8299605b330f481b22b4533177ffeccdaa23a3ac98e9957032817,408ef784413f96cd0f8eb4ee25b1126e95735b9e345355fe4f571840c3a99159,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0de569a8-21c5-4d22-b9c9-ba0ef0f2b614___RS_HL%200314.JPG
train,healthy,healthy:247.0,data/splits/train/healthy/0e1d7722-3df9-4a3a-a4e2-bc0ea3ce0da4___RS_HL 9979.JPG,f368cf75fe553b8c7f989da40bf36aba3e358d4659fa178343faefbea292a0ea,d72411ae6df28076300ec167321ac4f0efc65d48cf326cef357000d4fda57c6d,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0e1d7722-3df9-4a3a-a4e2-bc0ea3ce0da4___RS_HL%209979.JPG
train,healthy,healthy:39.0,data/splits/train/healthy/0e3feb72-86e5-41c2-a7ca-3295800e5777___RS_HL 0158.JPG,1cf7a0b3b0bdfe7e88c3badcad2ce393b1f8bfd66d0f192a2eb9c68c570b0e3e,bcc8dcd41b3e9ac01a300a32885800432e9039109698c92c3b3f8b92167319ab,256,256,https://raw.githubusercontent.com/spMohanty/PlantVillage-Dataset/7f7ecc7e1eaca78107e3affe7cb5abd9427e139a/raw/color/Tomato___healthy/0e3feb72-86e5-41c2-a7ca-3295800e5777___RS_HL%200158.JPG
